D_R,poly_id,objectid,geoid,Violent,Property,SqMi,VCDensity,vclag,PCDensity,pclag,TractID,Id2,Total_Pop,PAIProp,OccuProp,OwnerProp,Inc75K_,MandFHH_ch,Unemployed,ForeignPro,HispProp,SSIProp,BelowProp,BAup,EthnHerter,SameProp,Shape_Leng,Shape_Area,FAC1_1,FAC2_1,FAC3_1,FAC4_1
 ,34,34,55079018600,68,69,.18467234938,368.219715772,65.2857143,373.634711592,88,55079018600,55079018600,2754,.0195599022,.12434782609,.47188264059,.1564792176,.31833333333,.32589048379,.23928830792,.69063180828,.11002444988,.31784841076,.073011734,.58816370089,.91829223408,9170.0317836,5148349.03084,-.00800813148761587,2.29552605240928,.317364600951931,-.200173623620531
 ,35,35,55079002900,78,70,.25347169627,307.726665923,106.3333333,276.164956598,92.8333333,55079002900,55079002900,2253,.09004092769,.06125,.42701227831,.14733969986,.51149425287,.35583272194,.04039059032,.1074123391,.03410641201,.2687585266,.132040628,.52204083957,.73725671918,10643.4052229,7066357.07092,.461118160402928,-.474444046655253,-.0523496809102269,-.995058567310346
 ,36,36,55079013300,30,44,.23020987974,130.315866695,83.2,191.129937819,79.6,55079013300,55079013300,1012,.07708779443,.1091954023,.40471092077,.14561027837,.27649769585,.29382093317,.10869565217,.12549407115,.1113490364,.27837259101,.197496523,.68033206268,.85214785215,9996.57690025,6417857.43899,.314899269875453,.0694435198740014,.0156798742827235,-.0399479995066941
 ,37,37,55079016400,159,125,.17967916887,884.910593713,117.8571429,695.68442902,123.4285714,55079016400,55079016400,4381,.06276150628,.16635041113,.27112970711,.08535564854,.31038647343,.32673966796,.26888838165,.78110020543,.09790794979,.39916317992,.03013561,.56830795094,.89964994166,9184.834508,5009147.70402,.395292884235448,2.69598543734872,-.306209467341246,.568520635091039
 ,38,38,55079016900,126,127,.18439228665,683.325763189,119.3333333,688.748983532,131.6666667,55079016900,55079016900,3668,.04865269461,.31811263318,.25224550898,.07110778443,.33290653009,.49611829945,.33887677208,.79552889858,.20209580838,.47155688623,.000426257,.60852747806,.93248124479,9305.64451202,5140541.36119,1.39120983642053,3.12681371786349,-.0708586740640335,3.13187385473167
 ,39,39,55079016300,154,162,.21658335239,711.042646161,120.5,747.979926481,118.5,55079016300,55079016300,4457,.01384615385,.07633587786,.33461538462,.07230769231,.31277056277,.35603817045,.33004262957,.83105227732,.11,.37307692308,.016981132,.51033803479,.87453531599,9867.70305862,6037973.17864,-.0531925892857656,3.17147031350489,-.241360729664684,-.91847542472206
 ,40,40,55079019000,37,81,.96051026075,38.5211918208,25,84.3301766887,55.375,55079019000,55079019000,4761,.03340517241,.07871198569,.68480603448,.35183189655,.26932880204,.34427563755,.06805293006,.25246796891,.05872844828,.16648706897,.228025478,.32786691349,.87435008666,23251.6453369,26777382.1398,-.338822352250776,.0283707051647314,1.08684504056466,-.599310467925074
 ,41,41,55079020400,59,109,.18882681057,312.455629699,50.2,577.248536223,80.6,55079020400,55079020400,3531,.01057692308,.07387387387,.39711538462,.25096153846,.22987012987,.30292259084,.30557915605,.6564712546,.09423076923,.18557692308,.099622285,.54708143537,.83870967742,9274.8650833,5264168.29832,-.685882973044533,2.48847443414186,.00443778039815573,-.858196019118662
 ,42,42,55079009100,100,104,.19639042646,509.189789961,110.8571429,529.557381559,85.1428571,55079009100,55079009100,2239,.09762202753,.11898395722,.23279098874,.17647058824,.38030888031,.4600660066,.02724430549,.03126395712,.27409261577,.47934918648,.147783251,.37478469002,.72134831461,9774.3924519,5475028.96416,1.70871535491073,-.891949725438581,-.426832721131326,.680479818733633
 ,43,43,55079009500,15,48,.19981164708,75.0706989279,66.6666667,240.226236569,63.8333333,55079009500,55079009500,2149,.01457399103,.10993485342,.71412556054,.41704035874,.1523178808,.26647727273,.03210795719,.08189855747,.02130044843,.05269058296,.54031746,.41515494886,.882853094,9656.87838706,5570406.73947,-1.07102757077958,-.642671694357781,1.03466913540047,.285143278930552
 ,44,44,55079009300,50,68,.220259236,227.005236683,64.8,308.727121889,80,55079009300,55079009300,2609,.04125560538,.05993930197,.43049327354,.29058295964,.41594202899,.25427037579,.02912993484,.05749329245,.08340807175,.14708520179,.373325568,.5765953599,.80491611393,9955.13317584,6140450.52225,-.288301931485328,-.720841272974668,.138341407983253,-.655920314935418
 ,45,45,55079003100,113,116,.48396932201,233.485873715,92.5,239.684613725,100.625,55079003100,55079003100,4141,.063878327,.06476683938,.47604562738,.30418250951,.32371134021,.3307568438,.11229171698,.04443371166,.15513307985,.12091254753,.216783217,.46366603547,.89392831017,15358.0495531,13492236.3757,.210057827620044,-.324347953040783,.776950411370305,-.587263984854274
 ,46,46,55079003600,102,156,.38878020777,262.359034647,92.8333333,401.254994167,102.6666667,55079003600,55079003600,2301,.01815823606,.14565483476,.43968871595,.23346303502,.42039355993,.40383463152,.02781399392,.0530204259,.15693904021,.29182879377,.176040906,.23037939969,.79279279279,13695.4598406,10838526.7886,.569243725699665,-.543035887393621,.174980497616844,.495528276203649
 ,47,47,55079003500,107,129,.45197739455,236.737503445,93.4285714,285.412504153,122.1428571,55079003500,55079003500,3614,.00805860806,.10656682028,.64835164835,.27326007326,.29113924051,.34726027397,.03071389043,.01881571666,.10036630037,.21758241758,.133783784,.34849103392,.86391522588,14784.9176362,12600356.1931,-.0601390087649627,-.49030402014253,.816659435360121,-.401346314550016
 ,48,48,55079003900,98,101,.25627174973,382.406566864,128.3333333,394.112890339,121.8333333,55079003900,55079003900,2703,.02405498282,.08368915457,.42010309278,.17697594502,.32742155525,.37291280148,0,.05068442471,.05756013746,.28092783505,.147624434,.17873277373,.85846953938,10692.7058467,7144417.7691,.126983677633594,-.540601336235601,.202681440898043,-.57986954785135
 ,49,49,55079004700,165,108,.55419014088,297.731749137,138.3333333,194.878963072,118.8888889,55079004700,55079004700,4098,.06604450826,.12729748128,.40918880115,.08470926059,.39550561798,.40996677741,.00610053685,.00805270864,.1816223977,.2936109117,.057825752,.03524282221,.82593688363,18065.5447285,15449872.622,1.09942042361728,-.733929363925489,.165021502786944,-.0124720799396501
 ,50,50,55079006900,88,70,.19433337113,452.830100602,83.6666667,360.205761842,114.8333333,55079006900,55079006900,3046,.03276699029,.08717310087,.2536407767,.06432038835,.57078313253,.42319187089,.01214707814,.13558765594,.20388349515,.49757281553,.043062201,.31203608577,.68293503871,10525.7795551,5417681.78231,1.23675043161184,-.394446531234236,-.788109911334867,-.516938859985556
 ,51,51,55079012400,41,31,.50684478386,80.8926150678,47,61.1627089537,48.8,55079012400,55079012400,2661,.07673860911,.0848733744,.39088729017,.19824140688,.30434782609,.26271970398,.04208944006,.03457346862,.06474820144,.12230215827,.341842397,.67090481591,.84099616858,18173.6979304,14129965.1006,-.127147384657207,-.64112172985451,.0773837306456093,-.313117895199333
 ,52,52,55079090200,0,0,.00503068705,0,15,0,46,55079090200,55079090200,1926,0,.13475935829,.91644908616,.54438642298,.02240325866,.3823907455,.1246105919,.02336448598,.03916449086,.05352480418,.57883672,.33698802742,.91336502905,5597.6136487,140246.944908,-1.06833911091084,-.400700215263253,1.85489356134451,1.0219387446782
 ,53,53,55079003300,120,159,.56858934964,211.048624241,100,279.63942712,138.5,55079003300,55079003300,5200,.02874432678,.08287292818,.482602118,.2223903177,.36068111455,.31588686228,.09192307692,.05884615385,.09026727181,.21785173979,.228373702,.54427300296,.91692913386,16938.0930801,15851297.9176,.0135275652431831,-.140977940238317,.559362339581572,-.478796709260993
 ,54,54,55079000600,131,171,1.49988606471,87.339967403,108,114.00865974,102.2222222,55079000600,55079000600,6958,.03356890459,.05061141304,.63295053004,.23365724382,.34052478134,.36035491026,.12043690716,.01552170164,.15856890459,.23233215548,.169858641,.60749602117,.85514087624,32758.6404239,41814256.4033,.242263941383642,-.223000664863433,.826123710341728,-1.02173820181353
 ,55,55,55079005800,54,75,.39040349197,138.318434929,55.5714286,192.108937402,69.4285714,55079005800,55079005800,3530,.01949317739,.09633251834,.54710851202,.37166991553,.21378504673,.19171374765,.02209631728,.0178470255,.05458089669,.1338531514,.466927763,.50550722661,.86660803283,14499.8029737,10883781.1738,-.882115497520987,-.734611936951374,.424147327795845,.0044922446618297
 ,56,56,55079008800,115,86,.18929897542,607.504608738,100,454.30779436,75.3333333,55079008800,55079008800,1643,.03824362606,.06504065041,.22379603399,.01841359773,.55752212389,.5589016829,.01217285453,.00486914181,.30169971671,.46883852691,.052254098,.06103504826,.77387553912,9769.38271939,5277331.44637,1.96372963186795,-.842798414230383,-.25251618927443,-.529539699267293
 ,57,57,55079013700,96,57,.12180012346,788.17654097,93,467.979821201,76,55079013700,55079013700,1506,.04492939666,.11571675302,.1026957638,.04749679076,.63157894737,.41432456936,.16733067729,.03984063745,.18613607189,.486521181,.12855377,.47229805876,.73480293921,7836.16251459,3395578.9791,1.30279455575511,.206079942176145,-1.00011552379076,.27838939910057
 ,58,58,55079070300,0,0,.0007576258,0,59.5,0,111.5,55079070300,55079070300,4760,.00419287212,.13615980432,.66823899371,.57389937107,.10024855012,.30750137893,.13382352941,.05399159664,.01100628931,.02830188679,.671515152,.31157134913,.82713440406,1725.92691852,21121.3105019,-1.37307863385561,-.33132164987353,.931507866603761,1.23972009269516
 ,59,59,55079001500,107,132,.57320852092,186.668543983,117,230.282689774,106,55079001500,55079001500,3431,.08987701041,.1259469697,.48912015137,.19962157048,.36505867014,.39557836557,.1244535121,0,.12488174078,.30463576159,.096423017,.58278884527,.74024426571,16801.0511975,15980072.5072,.76560369313891,-.272839151421036,.134625422021755,.194194283333913
 ,60,60,55079019300,14,26,.34003507799,41.1722228264,9.5,76.4626995347,15,55079019300,55079019300,2723,.01144366197,.03871829105,.85299295775,.36531690141,.13362701909,.29876977153,.05471905986,.117517444,.0264084507,.04841549296,.232937685,.13798117234,.95867158672,13290.9698308,9479595.99865,-.951335819358481,-.236516514513933,1.68544513592109,-1.44033505825896
 ,61,61,55079008100,37,28,.10766565482,343.656480452,56.2857143,260.064363586,84.4285714,55079008100,55079008100,1279,.04961832061,.078125,.24427480916,.06297709924,.51555555556,.49435897436,.00625488663,.1767005473,.28435114504,.42557251908,.086486486,.52639834801,.83794466403,7567.17829886,3001534.18466,1.72133871176314,-.489486349237815,-.0284334011125232,-.361219414384446
 ,62,62,55079090800,0,0,.00252104875,0,4.75,0,21.75,55079090800,55079090800,2350,.00999000999,.21048689139,.8001998002,.62937062937,.09076682316,.22210125204,.0314893617,0,.01898101898,.02297702298,.768321513,.11778071526,.89682194166,5425.66001026,70282.5244653,-1.34130260085923,-1.00891181838343,1.36270481220625,2.34838888653849
 ,63,63,55079091000,0,0,.00059420605,0,59,0,72,55079091000,55079091000,4864,.00978876868,.15191740413,.63884595569,.57393096342,.14285714286,.20414537195,.04317434211,.04954769737,.03194229778,.06439979392,.672619048,.27525460621,.87523589851,1525.19576106,16565.4477376,-1.28448472942982,-.762399075881904,.870186269082397,1.35387074648964
 ,64,64,55079001900,119,96,.37806311276,314.762260538,109.25,253.925857241,99.625,55079001900,55079001900,2966,.03119266055,.10665362035,.37706422018,.10733944954,.35150645624,.41074600355,.01786918409,.00708024275,.15137614679,.25504587156,.123443422,.32708877733,.75426039537,13276.3409339,10539752.5224,.539812323373221,-.635855584389126,-.205195608038823,-.281606288156363
 ,65,65,55079001300,164,157,.76265453091,215.038386783,109.1428571,205.859919054,106.5714286,55079001300,55079001300,4266,.01362179487,.08471211118,.47435897436,.14663461539,.31425364759,.40966542751,.11861228317,.0515705579,.08012820513,.16666666667,.10021322,.53050604118,.77675407512,18600.3750159,21261503.0255,-.0655175133412961,.0826712124061996,.112460015217665,-.778747707401962
 ,66,66,55079002500,133,130,.21332251653,623.469112238,118.2,609.40589918,87,55079002500,55079002500,2227,.06340819022,.1217948718,.49801849405,.10435931308,.28865979381,.37253694581,.01077682982,.06151773687,.11360634082,.31968295905,.082458771,.33044448374,.87949067758,10482.7209511,5947066.65566,.680586379894856,-.484319464698353,.392976647012794,-.112236153464154
 ,67,67,55079001000,133,131,.59255855767,224.450391067,81.5,221.075197216,75.1666667,55079001000,55079001000,3636,.03911806543,.13507925569,.4039829303,.15931721195,.46816976127,.35058365759,.02062706271,.0096259626,.14153627312,.26813655761,.075973409,.3273725131,.89196753428,21345.8896622,16519518.4139,.737626603647239,-.55000394462737,.345171441856107,.0452464744835479
 ,68,68,55079007500,14,61,.26672202428,52.4891037316,23,228.702523402,69.6666667,55079007500,55079007500,2522,0,.18779342723,.60196292257,.64558342421,.07692307692,.26114039291,.07097541634,.04877081681,0,.20501635769,.850988701,.20275784044,.73177607733,10837.434192,7435753.53762,-1.42769438237983,-.746436614022455,.249849824145045,2.52011485404899
 ,69,69,55079008500,74,55,.15398206043,480.575463105,95.5,357.184465821,68.5,55079008500,55079008500,1162,.04849884527,.04956268222,.25404157044,.05542725173,.55952380952,.50968523002,0,.01979345955,.22401847575,.48036951501,.126829268,.0688001576,.75933970461,8741.30287129,4292756.30181,1.5978036160522,-.908640369168339,-.304273455650669,-.690242773036688
 ,70,70,55079014400,46,161,.22690697083,202.72625311,47,709.541885884,121,55079014400,55079014400,2960,0,.18065371025,.1425729443,.4449602122,0,.19754350051,.17804054054,.0777027027,.00729442971,.13328912467,.762685802,.36463168828,.59370771313,9890.8812301,6325777.99149,-1.77679855252831,.16822304324642,-1.64089499242986,2.19851406417339
 ,71,71,55079015700,112,102,.18786498368,596.172835435,109.1666667,542.943117985,128.5,55079015700,55079015700,2892,.04098360656,.16771300448,.15881147541,.04200819672,.24595469256,.42598925256,.24204702628,.7693637621,.14036885246,.39241803279,.048855906,.61847797807,.91531974701,9346.63256058,5237354.21088,.605298825578971,2.54811546565132,-.422362318580786,.791898994558813
 ,72,72,55079060200,0,0,.01641228052,0,120.6,0,134.8,55079060200,55079060200,5768,.01050583658,.10685126021,.6,.35953307393,.12670007158,.40886800163,.06189320388,.03588765603,.09805447471,.09571984436,.432866184,.33989130811,.86650358204,23643.8926202,457546.290856,-.439975609264404,-.589097970436284,.909065476079828,.380590599430549
 ,73,73,55079004400,119,223,.89532107584,132.913212044,52.375,249.072657864,55.375,55079004400,55079004400,3655,.03448275862,.10344827586,.20024198427,.11554748941,.39413680782,.33950617284,.08180574555,.06621067031,.12280701754,.31094978826,.209982788,.50498700317,.77653942602,33966.0482172,24960019.2369,.353854281930274,-.133541885590348,-.701902762798448,-.0475575568375074
 ,74,74,55079018300,25,43,.259602402,96.3011120371,14.5,165.637912704,42.6666667,55079018300,55079018300,2434,.02218114603,.1122923588,.50092421442,.36136783734,.19958419958,.19785276074,.0377978636,.10805258833,.05268022181,.08780036969,.388633754,.19794505935,.87387017255,12947.7093683,7237270.65378,-.893547133272079,-.374003571728002,.374742993995774,.0684667428870382
 ,75,75,55079021500,8,23,.49843016114,16.0503930614,41,46.1448800515,79.3333333,55079021500,55079021500,3037,.05272895467,.0622923588,.87234042553,.36262719704,.03268765133,.4812599681,.09417188014,.11919657557,.06105457909,.08325624422,.276984835,.28249276376,.94269625704,15860.5970931,13895379.8209,-.251641314441598,-.291696913894731,2.00154745591743,-.540042435988989
 ,76,76,55079080100,0,0,.00369575456,0,59.5,0,111.5,55079080100,55079080100,2703,.0098928277,.15274151436,.43858202803,.40972794724,.14456035768,.24418604651,.11801701813,.0251572327,.00824402308,.07254740313,.674919268,.23352740115,.84375,4543.37030876,103031.311792,-1.21717549259217,-.285593669590692,.122983019956167,1.4023638128474
 ,77,77,55079090300,0,0,9.0819E-007,0,11.5,0,41.5,55079090300,55079090300,3230,0,.11393869289,.45561357702,.34399477807,.14355231144,.3247442213,.12631578947,.08730650155,.03002610966,.10052219321,.492808799,.40065494733,.79534161491,640.787301868,25.318676153,-1.01235609002049,-.0108019026468676,.0742525949187625,.492008223507755
 ,78,78,55079012900,33,24,.39680125913,83.1650586798,15.3333333,60.4836790398,24,55079012900,55079012900,3231,.02371843917,.09101449275,.47895944912,.24407039021,.27014925373,.27401019208,.03095017023,.19622407923,.09028309105,.14078041316,.207746479,.35416439761,.90173228347,13793.644062,11062139.9725,-.324659865533348,-.103317203375476,.466387531116216,-.573830776489512
 ,79,79,55079001800,74,83,.38030939398,194.578417392,124,218.243360047,124.2857143,55079001800,55079001800,3253,.05089285714,.0749796251,.35446428571,.12142857143,.47134502924,.39324857519,.10083000307,.10544113126,.15089285714,.36071428571,.072222222,.56818038994,.80037197768,13430.5280255,10602374.9982,.818596372859644,-.0140792145553829,-.0802510188106439,-.669213388392519
 ,80,80,55079000900,123,119,1.35349027425,90.8761609448,114.6666667,87.9208386377,115.6666667,55079000900,55079000900,3474,.05088495575,.11236749117,.43879056047,.21681415929,.38724911452,.36170212766,.02331606218,.0546919977,.06342182891,.28466076696,.167991521,.46102944515,.87235277053,32773.5046518,37732992.3242,.375121567003884,-.52393243461393,.382885559707518,-.0319330728753643
 ,81,81,55079000303,15,37,.61625179282,24.3406999782,74,60.0403932796,87.8,55079000303,55079000303,1949,.01102362205,.06234718826,.49448818898,.27244094488,.25260960334,.37884203002,.02565418163,.02411493073,.10393700787,.18110236221,.145985401,.61532311501,.88473520249,17882.8501598,17180045.2582,-.0851781528629786,-.549066793770827,.650972438167947,-.862329653211676
 ,82,82,55079000302,98,77,.70858535562,138.303733238,62.6,108.667218972,73.2,55079000302,55079000302,3233,.02837573386,.07167955025,.40704500979,.27690802348,.41333333333,.24755244755,.04144757191,.04608722549,.08512720157,.22602739726,.220011056,.4350777136,.67933935806,19182.322258,19754146.9588,-.323982815417722,-.521796312622349,-.458170460646155,-.780710952637543
 ,83,83,55079009400,10,32,.23324025814,42.874245123,44,137.197584394,58,55079009400,55079009400,2574,.03408146301,.08221680877,.59684123026,.40232751455,.35641891892,.16505791506,.02136752137,.05633255633,.02992518703,.04571903574,.542737284,.28466815064,.81335952849,10235.7749781,6502339.20221,-1.00332670080754,-.848320810084187,.490489056724553,-.260120906999049
 ,84,84,55079090100,0,0,.00425095967,0,81,0,151.5,55079090100,55079090100,4388,.01780895845,.11822429907,.63626551538,.40420939018,.07181328546,.38056238056,.05332725615,.02096627165,.03237992445,.11980572045,.440047253,.2636189151,.86888273315,6934.34957151,118509.480069,-.70265616662339,-.619098143589381,.935717619395644,.572493425372839
 ,85,85,55079012600,17,27,.30278536069,56.1453828596,12.8333333,89.1720786594,17.8333333,55079012600,55079012600,2432,0,.10562414266,.54140127389,.26205641492,.18105263158,.25177304965,.03495065789,.06332236842,.02820746133,.09372156506,.393378227,.1735322482,.87063227953,20792.6445261,8441137.63361,-.94708806717732,-.376167457004042,.34908007469004,-.150563319235384
 ,86,86,55079002400,139,101,.44780757556,310.4011803,128.5555556,225.543303671,111.7777778,55079002400,55079002400,2480,.08333333333,.09639830508,.34333333333,.09777777778,.34220532319,.38114285714,.07782258065,.02258064516,.07111111111,.36777777778,.074616922,.28062483741,.7875,17889.482283,12484108.7762,.673846859010544,-.26781159548178,-.258380390487589,-.30625018007602
 ,87,87,55079021800,12,13,.33660138571,35.6504771201,23,38.6213502135,50,55079021800,55079021800,2506,.04467353952,.09720885467,.53493699886,.32073310424,.27480916031,.40572916667,.16400638468,.22905027933,.07903780069,.18213058419,.171411625,.38039304233,.89698189135,14919.1974218,9383870.53464,.0132475724007685,.513823390853689,.902016046168556,-.136167084203021
 ,88,88,55079017300,76,129,.19728320812,385.232989288,62.2857143,653.882310765,81.2857143,55079017300,55079017300,4087,.01881467545,.1444002274,.50799623706,.21072436501,.38128654971,.29816672432,.34499632983,.80817225349,.04139228598,.33207902164,.051125704,.58301019381,.86109738013,9957.75727718,5499918.18876,-.354828951459412,3.16033173896899,.164885290549613,.00763380745007972
 ,89,89,55079014700,49,26,.10404382496,470.955388438,51.6,249.894695906,45.2,55079014700,55079014700,3151,0,.08811354228,.04151838671,.03677342823,.86274509804,.39965694683,.09869882577,.09489051095,.04744958482,.69632265718,.381418093,.45874139284,.5533887468,7683.51703401,2900563.76718,.805144349635399,-.0669644345252093,-2.03898133118719,.179950758625909
 ,90,90,55079004000,83,92,.24863324812,333.825023921,101.5714286,370.022918082,104.5714286,55079004000,55079004000,2623,.07115384615,.21380090498,.2625,.08269230769,.53071895425,.40121212121,.03240564239,.01067479985,.09615384615,.32019230769,.138413686,.26075644803,.85928261726,10562.8677719,6931469.41741,1.17188167207688,-.504743381182751,-.132385259123217,1.4729114840962
 ,91,91,55079019600,22,34,.50311368267,43.7276916881,23.6,67.5791598816,31.2,55079019600,55079019600,3492,.02293064877,.09494001043,.51006711409,.27684563758,.12351543943,.33803289694,.06071019473,.09793814433,.04642058166,.12975391499,.232351898,.2283762821,.89371560961,15897.135338,14025948.3853,-.52843704263184,-.162951562038609,.570952866450192,-.295774118765582
 ,92,92,55079016600,98,89,.24650875423,397.551804223,81.8,361.041944651,84.4,55079016600,55079016600,1879,.03191489362,.15805946792,.18237082067,.13829787234,.37609329446,.46912704045,.13996806812,.50984566259,.26747720365,.43617021277,.081455806,.68934196368,.80906666667,10877.3432132,6872242.16393,1.2171379656586,1.12856893261546,-.421730504049896,.901389302667917
 ,93,93,55079016500,81,76,.47113792001,171.9241788,92.5714286,161.311575171,122.2857143,55079016500,55079016500,2131,.04761904762,.1875,.29343629344,.0990990991,.23232323232,.39030779306,.21820741436,.75598310652,.1184041184,.4157014157,.083472454,.5677151724,.88127639606,22121.5018364,13134518.8493,.467394915456584,2.33888390314354,-.265347436923722,1.06780754765326
 ,94,94,55079005300,19,53,.25893522158,73.3774257683,50.4,204.684398196,76.6,55079005300,55079005300,2050,0,.04440333025,.62795941375,.25930101466,.29124236253,.25966494845,.00195121951,.04390243902,.03269447576,.11048478016,.329359165,.58106983938,.84744094488,10748.0539013,7218670.80547,-.833128220505071,-.665954614918165,.575589996798588,-1.27532201936072
 ,95,95,55079002000,123,95,.41638028083,295.403038191,115.375,228.156818115,100.75,55079002000,55079002000,2534,.11380400422,.12313803376,.41095890411,.10748155954,.40558292282,.39456131349,.01854775059,.01183898974,.1822971549,.31717597471,.115281501,.2679389817,.72011195522,14096.9275311,11607969.5876,1.25302142305391,-.903756026499125,-.125748419342309,.138065778199015
 ,96,96,55079001100,76,93,1.22514585634,62.0334302293,130.2857143,75.9093290964,119.2857143,55079001100,55079001100,2317,.01846452867,.1570327553,.34499514091,.10204081633,.34923339012,.39267886855,.01208459215,.01769529564,.1195335277,.25753158406,.197377049,.34020559603,.88990030342,28282.4086105,34154969.6166,.506048224679115,-.51152121534742,.0675826875380214,.59602339202108
 ,97,97,55079004300,171,169,.76341170602,223.994469368,121.625,221.374651013,104.5,55079004300,55079004300,4620,.04475308642,.14960629921,.46810699588,.08744855967,.47786885246,.4288582903,.00692640693,.01298701299,.07304526749,.23251028807,.175733715,.13673816083,.68603376452,24577.1528452,21282611.7717,.53752679665103,-.745429872625423,-.20686214598678,.243841930840601
 ,98,98,55079002300,147,122,.70974338847,207.117110758,95.4,171.89311233,82.8,55079002300,55079002300,4015,.0295202952,.12426900585,.4901599016,.09102091021,.42489270386,.39511067063,.01693648817,.05877957659,.15067650677,.29089790898,.117483074,.201924725,.85207396302,21671.9635515,19786430.9326,.731960426534121,-.476835602471507,.332141280989612,-.136087221412218
 ,99,99,55079002200,33,29,.43911129404,75.1517905544,110.6,66.0424826084,93.8,55079002200,55079002200,1956,.05940594059,.06341463415,.56152758133,.20226308345,.33975903615,.35621139327,.09355828221,.13854805726,.07779349364,.32673267327,.169505963,.53323578858,.81989528796,31229.7576188,12241671.3315,.25004510512909,-.0478470167725832,.425717250320927,-.778549035026719
 ,100,100,55079007400,11,14,.35258539056,31.1981162421,21.5,39.7066933991,69.5,55079007400,55079007400,4055,0,.04375,.678,.594,.03703703704,.49417249417,.03748458693,.05376078915,.08,.202,.778337531,.3359103328,.46184243023,13010.0241642,9829477.23292,-1.09598784025917,-1.29338735112884,-.0237226336931129,.418103706578982
 ,101,101,55079007300,27,71,.26992507379,100.027758153,20.1666667,263.035956625,69.6666667,55079007300,55079007300,2789,.01439539347,.05327675625,.34644913628,.23608445298,.04438642298,.17099406528,.02330584439,.00788813195,.00863723608,.36564299424,.716145833,.40532988212,.66618859806,13228.4547493,7525049.07575,-1.29654614991752,-.751665960245949,-1.26365226604299,-.00924254330719405
 ,102,102,55079120201,0,0,3.499E-008,0,12,0,18,55079120201,55079120201,3690,.00550660793,.11676300578,.50110132159,.25660792952,.08495145631,.4323473883,.06720867209,.05555555556,.01927312775,.12610132159,.235909551,.22344702227,.90931574608,13.4400855695,.97543683718,-.482333691974485,-.157955876004137,.670661927253429,.127239819508453
 ,103,103,55079019700,35,39,.72700159064,48.142948311,21.5,53.6449995465,30.25,55079019700,55079019700,5505,.01266395296,.0629324547,.59158751696,.37268204432,.08421797594,.32308698496,.13823796549,.18074477748,.03392130258,.08005427408,.248686515,.20492845658,.88794378698,18647.0726971,20267560.0713,-.976497502909638,.371134942985164,.82747551508238,-.736529903110343
 ,104,104,55079185100,0,0,.00383722908,0,9,0,26,55079185100,55079185100,4576,.02688860435,.08087649402,.43491250533,.24455825864,.07736943907,.37273823884,.08129370629,.10270979021,.04268032437,.15322236449,.398862713,.19610295736,.85240830756,4328.42760836,106975.379307,-.58036277208869,-.178124247682599,.219005056423158,-.0673072626478815
 ,105,105,55079020500,28,78,.1844126203,151.833426341,46.6,422.964544808,82.4,55079020500,55079020500,3079,.04325955734,.11393323658,.45171026157,.1398390342,.3338762215,.32762505633,.2536537837,.66839883079,.09456740443,.21629778672,.085249579,.40001134992,.8561461794,9180.05637851,5141108.2285,-.0821766681990763,2.20518559698207,.161279913447001,-.414729301593666
 ,106,106,55079019200,19,30,.5512488613,34.4671913789,23.1666667,54.4218811246,42.8333333,55079019200,55079019200,3143,.03806734993,.09581646424,.69180087848,.27306002928,.21703296703,.36064908722,.06140629971,.25676105632,.04538799414,.13250366032,.242464539,.32441914718,.92377260982,19623.0627602,15367874.7813,-.301343720625353,.0732084350377234,1.18783682098294,-.405787267951023
 ,107,107,55079018800,23,38,.36005905644,63.8784099131,69.3333333,105.538242465,91.5,55079018800,55079018800,2178,.08108108108,.12,.52195945946,.1402027027,.30332681018,.3903293623,.30991735537,.79522497704,.17060810811,.3445945946,.052293578,.33976124885,.85624698505,12638.0987909,10037830.2462,.604237118980104,2.61222518822804,.426004537242604,-.0607854502979559
 ,108,108,55079185200,0,0,.00224080407,0,18.5,0,34,55079185200,55079185200,4956,.05645851155,.10622974433,.53378956373,.24379811805,.17064846416,.3217270195,.04257465698,.14245359161,.09024807528,.09623609923,.222103004,.21369557351,.83381147541,4848.84167125,62469.782426,-.223299865706323,-.307435076591283,.475524764181567,-.237615848282217
 ,109,109,55079090900,0,0,.00146996455,0,16.25,0,31.25,55079090900,55079090900,3914,.0149970006,.12402765774,.51409718056,.48170365927,.071197411,.26877106957,.03321410322,.02529381707,.00899820036,.06958608278,.566554054,.25113509697,.80534841862,4009.48436501,40980.0958045,-1.2435919683925,-.769560892049364,.338640900586794,.815826685634641
